 mAir, RPM, O2Sf, Target
399,2646,1857,1875.57
399,2585,1935,1954.35
512,2585,2360,2383.6
512,2525,2302,2325.02
585,2525,2580,2605.8
608,2471,2531,2556.31
631,2424,2693,2719.93
656,2374,2869,2897.69
656,2374,2668,2694.68
685,2325,2438,2462.38
705,2258,2419,2443.19
697,2191,2360,2383.6
697,2191,2360,2383.6
743,2191,2248,2270.48
747,2191,2238,2260.38
747,2040,2424,2448.24
730,2040,2209,2231.09
728,2026,2590,2615.9
730,2037,2556,2581.56
719,2050,2737,2764.37
716,2099,2903,2932.03
716,2099,2766,2793.66
731,2132,2927,2956.27
729,2132,2981,3010.81
738,2165,3040,3070.4
738,2174,2956,2985.56
755,2164,3054,3084.54
756,2164,3162,3193.62
756,2151,3108,3139.08
773,2140,3123,3154.23
807,2142,3035,3065.35
801,2142,3040,3070.4
796,2159,3103,3134.03
788,2159,3035,3065.35
819,2159,3093,3123.93
819,2230,3103,3134.03
845,2230,3162,3193.62
845,2259,3064,3094.64
840,2274,3157,3188.57
846,2265,3020,3050.2
852,2265,3103,3134.03
855,2265,3157,3188.57
855,2248,3108,3139.08
850,2248,3074,3104.74
850,2248,3304,3337.04
865,2273,3220,3252.2
865,2307,3206,3238.06
864,2344,3225,3257.25
877,2344,3176,3207.76
877,2347,3396,3429.96
876,2360,3313,3346.13
856,2360,3103,3134.03
869,2356,3196,3227.96
869,2356,3377,3410.77
853,2363,3318,3351.18
841,2368,3357,3390.57
841,2368,3470,3504.7
825,2391,3445,3479.45
804,2403,3411,3445.11
796,2443,3494,3528.94
796,2443,3431,3465.31
783,2450,3494,3528.94
751,2450,3475,3509.75
750,2456,3347,3380.47
750,2457,3421,3455.21
766,2466,3431,3465.31
743,2466,3328,3361.28
743,2476,3269,3301.69
730,2491,3299,3331.99
709,2491,3216,3248.16
709,2533,3264,3296.64
698,2533,3225,3257.25
698,2536,3230,3262.3
713,2536,3147,3178.47
713,2555,3000,3030
695,2563,3015,3045.15
708,2573,3069,3099.69
688,2573,3098,3128.98
688,2581,3010,3040.1
683,2590,2976,3005.76
675,2590,3025,3055.25
685,2595,2966,2995.66
692,2595,3084,3114.84
704,2623,2986,3015.86
704,2644,2913,2942.13
695,2656,2986,3015.86
689,2656,3044,3074.44
681,2665,3074,3104.74
681,2675,3059,3089.59
695,2678,2976,3005.76
681,2678,3162,3193.62
685,2682,3010,3040.1
685,2697,3084,3114.84
674,2697,2996,3025.96
674,2710,3015,3045.15
683,2710,3074,3104.74
690,2736,2956,2985.56
696,2736,3000,3030
696,2751,3084,3114.84
688,2763,3084,3114.84
687,2763,3064,3094.64
678,2775,3005,3035.05
665,2777,3005,3035.05
665,2790,3005,3035.05
670,2790,2952,2981.52
670,2802,2927,2956.27
665,2802,2873,2901.73
672,2818,2873,2901.73
676,2833,2873,2901.73
677,2843,2854,2882.54
680,2843,2898,2926.98
676,2857,2898,2926.98
671,2859,2898,2926.98
671,2864,2766,2793.66
659,2864,2810,2838.1
673,2874,2922,2951.22
667,2893,2810,2838.1
655,2893,2913,2942.13
646,2908,2913,2942.13
654,2908,2913,2942.13
661,2921,2859,2887.59
661,2934,2952,2981.52
648,2934,3005,3035.05
637,2943,3005,3035.05
645,2945,3005,3035.05
643,2952,3010,3040.1
643,2952,2869,2897.69
637,2967,2952,2981.52
644,2979,2952,2981.52
644,2979,2952,2981.52
635,2997,2776,2803.76
623,3001,2942,2971.42
623,3017,2917,2946.17
625,3017,2917,2946.17
630,3017,2917,2946.17
627,3017,2908,2937.08
632,3029,2790,2817.9
635,3034,2790,2817.9
635,3043,2790,2817.9
624,3043,2756,2783.56
622,3060,2810,2838.1
629,3067,2766,2793.66
618,3067,2766,2793.66
614,3074,2766,2793.66
620,3106,2820,2848.2
615,3115,2634,2660.34
621,3115,2634,2660.34
608,3118,2634,2660.34
608,3120,2639,2665.39
605,3120,2663,2689.63
609,3118,2673,2699.73
612,3135,2673,2699.73
598,3135,2673,2699.73
599,3155,2693,2719.93
608,3163,2585,2610.85
600,3163,2585,2610.85
596,3171,2585,2610.85
596,3181,2585,2610.85
598,3181,2570,2595.7
582,3191,2551,2576.51
533,3204,2551,2576.51
491,3204,2551,2576.51
482,3215,2624,2650.24
420,3215,2673,2699.73
343,3202,2673,2699.73
320,3194,2673,2699.73
285,3194,3186,3217.86
250,3186,3084,3114.84
203,3178,3084,3114.84
153,3178,3084,3114.84
110,3181,3411,3445.11
75,3184,3523,3558.23
48,3186,3523,3558.23
36,3186,3523,3558.23
29,3196,3523,3558.23
22,3210,3792,3829.92
22,3210,3778,3815.78
21,3225,3778,3815.78
22,3231,3778,3815.78
25,3233,3866,3904.66
28,3233,3914,3953.14
36,3233,3914,3953.14
39,3236,3778,3815.78
45,3231,3655,3691.55
45,3231,3597,3632.97
48,3231,3597,3632.97
50,3223,3597,3632.97
55,3223,3391,3424.91
57,3223,3264,3296.64
60,3217,3264,3296.64
62,3212,3264,3296.64
62,3204,3040,3070.4
58,3194,2952,2981.52
58,3189,2976,3005.76
55,3189,2976,3005.76
52,3173,2976,3005.76
50,3158,2771,2798.71
48,3158,2810,2838.1
49,3140,2810,2838.1
48,3125,2810,2838.1
44,3096,2839,2867.39
44,3096,2825,2853.25
41,3076,2859,2887.59
34,3045,2859,2887.59
30,3022,2859,2887.59
25,3022,2751,2778.51
21,2988,2756,2783.56
19,2958,2756,2783.56
19,2958,2756,2783.56
20,2914,2756,2783.56
21,2914,2649,2675.49
22,2889,2624,2650.24
22,2859,2429,2453.29
22,2831,1871,1889.71
23,2831,1871,1889.71
25,2802,1871,1889.71
29,2773,1564,1579.64
32,2744,1876,1894.76
41,2713,1876,1894.76
53,2691,1339,1352.39
74,2691,1392,1405.92
74,2667,464,468.64
115,2655,869,877.69
144,2655,674,680.74
133,2655,1109,1120.09
101,2655,1490,1504.9
101,2655,1720,1737.2
95,2649,1554,1569.54
119,2635,1715,1732.15
145,2616,1852,1870.52
145,2616,2155,2176.55
177,2575,2390,2413.9
177,2575,2375,2398.75
207,2543,2370,2393.7
207,2507,2355,2378.55
228,2507,2546,2571.46
258,2468,2385,2408.85
274,2428,2341,2364.41
274,2428,2404,2428.04
303,2386,2463,2487.63
303,2358,2453,2477.53
337,2311,2292,2314.92
358,2257,2429,2453.29
365,2205,2502,2527.02
390,2179,2776,2803.76
400,2179,2517,2542.17
401,2141,2434,2458.34
401,2148,2429,2453.29
402,2148,2565,2590.65
413,2188,2629,2655.29
413,2204,2678,2704.78
418,2219,2888,2916.88
405,2202,2986,3015.86
405,2202,2966,2995.66
425,2202,3128,3159.28
449,2176,3211,3243.11
449,2168,3255,3287.55
438,2178,3206,3238.06
439,2178,3142,3173.42
454,2204,3059,3089.59
459,2224,3015,3045.15
468,2224,2903,2932.03
468,2222,2741,2768.41
452,2214,2898,2926.98
452,2199,3064,3094.64
450,2199,2947,2976.47
459,2198,2873,2901.73
453,2210,3005,3035.05
459,2210,3064,3094.64
463,2226,2966,2995.66
461,2231,2888,2916.88
465,2231,2805,2833.05
458,2225,2834,2862.34
454,2219,2683,2709.83
444,2222,2732,2759.32
446,2229,2737,2764.37
431,2229,2771,2798.71
417,2235,2854,2882.54
411,2240,2707,2734.07
410,2243,2717,2744.17
404,2243,2800,2828
449,2240,2854,2882.54
430,2240,2820,2848.2
407,2240,2649,2675.49
406,2252,2756,2783.56
406,2252,2737,2764.37
394,2256,2575,2600.75
394,2258,2717,2744.17
380,2258,2712,2739.12
380,2254,2629,2655.29
374,2250,2790,2817.9
375,2256,2849,2877.49
375,2256,2712,2739.12
372,2261,2869,2897.69
372,2261,2702,2729.02
350,2269,2712,2739.12
350,2269,2766,2793.66
331,2271,2697,2723.97
331,2271,2644,2670.44
252,2270,2771,2798.71
269,2267,2761,2788.61
268,2266,2575,2600.75
249,2270,2766,2793.66
236,2270,2678,2704.78
234,2274,2741,2768.41
221,2274,2712,2739.12
221,2278,2746,2773.46
212,2279,2917,2946.17
201,2279,2776,2803.76
203,2276,2864,2892.64
203,2276,2893,2921.93
188,2280,2844,2872.44
188,2279,2893,2921.93
172,2279,2966,2995.66
172,2278,2981,3010.81
169,2279,2961,2990.61
167,2280,3059,3089.59
166,2280,3054,3084.54
167,2284,2996,3025.96
168,2284,2971,3000.71
167,2288,3044,3074.44
167,2288,3054,3084.54
167,2283,3035,3065.35
170,2287,2937,2966.37
164,2287,3015,3045.15
164,2290,2903,2932.03
162,2294,2971,3000.71
162,2290,3005,3035.05
157,2287,2937,2966.37
156,2287,2873,2901.73
146,2283,2815,2843.15
146,2283,2917,2946.17
150,2286,2732,2759.32
148,2290,2785,2812.85
134,2287,2776,2803.76
134,2287,2820,2848.2
128,2286,2688,2714.88
142,2286,2761,2788.61
146,2288,2820,2848.2
142,2290,2825,2853.25
142,2290,2849,2877.49
134,2290,2712,2739.12
134,2288,2981,3010.81
131,2288,2693,2719.93
131,2287,2849,2877.49
137,2287,2722,2749.22
135,2287,2702,2729.02
126,2287,2864,2892.64
126,2287,2717,2744.17
129,2288,2937,2966.37
129,2288,2639,2665.39
130,2290,2707,2734.07
126,2287,2854,2882.54
125,2287,2785,2812.85
125,2282,2859,2887.59
124,2284,2795,2822.95
124,2284,2849,2877.49
122,2283,2849,2877.49
124,2290,2668,2694.68
121,2287,2800,2828
119,2287,2883,2911.83
119,2287,2741,2768.41
114,2283,2800,2828
114,2282,2781,2808.81
115,2282,2707,2734.07
115,2282,2820,2848.2
112,2283,2839,2867.39
108,2283,2815,2843.15
105,2279,2834,2862.34
105,2279,2712,2739.12
101,2280,2575,2600.75
101,2275,2565,2590.65
98,2276,2668,2694.68
97,2276,2673,2699.73
99,2275,2536,2561.36
99,2274,2605,2631.05
98,2274,2678,2704.78
98,2271,2639,2665.39
94,2273,2776,2803.76
94,2273,2741,2768.41
92,2273,2795,2822.95
93,2269,2810,2838.1
91,2257,2712,2739.12
91,2257,2825,2853.25
85,2252,2820,2848.2
82,2247,2741,2768.41
77,2247,2849,2877.49
77,2243,2756,2783.56
74,2247,2917,2946.17
73,2247,2898,2926.98
74,2273,2922,2951.22
74,2288,3035,3065.35
73,2288,2976,3005.76
73,2284,3069,3099.69
71,2275,3147,3178.47
69,2245,3132,3163.32
69,2245,3030,3060.3
63,2245,2991,3020.91
63,2241,3088,3118.88
63,2253,3000,3030
63,2269,2829,2857.29
60,2269,2952,2981.52
60,2275,2883,2911.83
59,2267,2947,2976.47
60,2267,2908,2937.08
61,2252,2849,2877.49
60,2252,2864,2892.64
60,2236,2810,2838.1
60,2238,2756,2783.56
60,2245,2624,2650.24
61,2245,2619,2645.19
61,2257,2624,2650.24
60,2257,2629,2655.29
62,2258,2815,2843.15
61,2261,2204,2226.04
63,2249,2199,2220.99
63,2249,1754,1771.54
63,2238,1652,1668.52
64,2230,1568,1583.68
62,2241,1583,1598.83
62,2240,1749,1766.49
63,2240,1388,1401.88
61,2243,1564,1579.64
61,2241,1700,1717
65,2241,1304,1317.04
65,2238,1295,1307.95
62,2232,1710,1727.1
62,2225,1129,1140.29
63,2225,1319,1332.19
62,2224,1339,1352.39
62,2224,1656,1672.56
64,2226,1456,1470.56
63,2227,1695,1711.95
64,2227,1378,1391.78
64,2229,1427,1441.27
66,2229,1652,1668.52
66,2229,1759,1776.59
66,2222,1500,1515
64,2222,1827,1845.27
64,2222,1476,1490.76
64,2216,1324,1337.24
63,2217,1329,1342.29
62,2217,1779,1796.79
66,2217,1945,1964.45
65,2220,1739,1756.39
63,2220,1681,1697.81
65,2215,1412,1426.12
65,2211,1397,1410.97
65,2205,1857,1875.57
65,2205,1554,1569.54
65,2206,1500,1515
65,2206,1661,1677.61
66,2206,1353,1366.53
66,2206,1304,1317.04
64,2207,1612,1628.12
66,2202,1656,1672.56
66,2202,1422,1436.22
66,2204,1686,1702.86
65,2206,1764,1781.64
65,2206,1867,1885.67
67,2201,1715,1732.15
67,2194,1730,1747.3
66,2194,1720,1737.2
65,2191,1622,1638.22
67,2191,1920,1939.2
67,2191,1793,1810.93
67,2200,1930,1949.3
66,2198,2121,2142.21
66,2198,2170,2191.7
67,2190,2130,2151.3
65,2184,2228,2250.28
65,2184,2399,2422.99
66,2187,2370,2393.7
67,2187,2292,2314.92
67,2189,2414,2438.14
66,2187,2380,2403.8
66,2187,2399,2422.99
66,2184,2399,2422.99
66,2183,2390,2413.9
68,2183,2517,2542.17
67,2180,2434,2458.34
67,2180,2678,2704.78
66,2178,2653,2679.53
68,2171,2526,2551.26
68,2171,2248,2270.48
67,2171,2624,2650.24
66,2176,2609,2635.09
66,2176,2619,2645.19
67,2179,2737,2764.37
68,2177,2800,2828
67,2177,2751,2778.51
67,2167,2781,2808.81
68,2167,2839,2867.39
69,2162,2986,3015.86
68,2161,2805,2833.05
67,2161,2781,2808.81
68,2165,2864,2892.64
68,2165,2903,2932.03
68,2170,2825,2853.25
68,2170,2893,2921.93
68,2170,2869,2897.69
68,2167,2825,2853.25
67,2165,2883,2911.83
68,2165,3010,3040.1
68,2159,3025,3055.25
68,2154,2986,3015.86
68,2153,3064,3094.64
67,2154,3103,3134.03
67,2154,3074,3104.74
66,2154,3103,3134.03
66,2154,3108,3139.08
68,2154,3108,3139.08
69,2154,3044,3074.44
70,2147,3172,3203.72
70,2147,3108,3139.08
69,2146,3059,3089.59
70,2144,3167,3198.67
70,2147,3054,3084.54
70,2147,3098,3128.98
70,2145,2981,3010.81
68,2142,2947,2976.47
68,2142,3064,3094.64
69,2140,3005,3035.05
69,2140,3035,3065.35
69,2135,3084,3114.84
68,2138,3059,3089.59
69,2138,3157,3188.57
69,2138,3113,3144.13
69,2137,3152,3183.52
69,2137,3118,3149.18
69,2137,3235,3267.35
69,2137,3142,3173.42
69,2137,3137,3168.37
69,2134,3079,3109.79
69,2130,3108,3139.08
69,2130,3230,3262.3
69,2124,3216,3248.16
69,2123,3123,3154.23
69,2123,3216,3248.16
69,2130,3167,3198.67
70,2126,3123,3154.23
70,2126,3196,3227.96
69,2119,3157,3188.57
69,2118,3172,3203.72
71,2118,3181,3212.81
70,2116,3142,3173.42
70,2116,3093,3123.93
69,2116,3084,3114.84
69,2119,3069,3099.69
70,2119,3181,3212.81
70,2119,3191,3222.91
69,2116,3235,3267.35
70,2114,3172,3203.72
71,2111,3201,3233.01
71,2111,3216,3248.16
71,2110,3176,3207.76
71,2110,3186,3217.86
70,2108,3074,3104.74
71,2107,3147,3178.47
71,2107,3186,3217.86
71,2107,3142,3173.42
71,2107,3216,3248.16
70,2107,3118,3149.18
70,2103,3211,3243.11
71,2105,3162,3193.62
70,2105,3186,3217.86
71,2100,3137,3168.37
71,2096,3167,3198.67
72,2098,3113,3144.13
72,2098,3084,3114.84
72,2097,3049,3079.49
70,2096,3128,3159.28
69,2096,3108,3139.08
70,2098,3152,3183.52
71,2096,3157,3188.57
70,2096,3059,3089.59
74,2090,3181,3212.81
77,2089,3108,3139.08
77,2089,3020,3050.2
75,2088,3103,3134.03
75,2088,3113,3144.13
73,2088,3118,3149.18
71,2086,3235,3267.35
72,2082,3206,3238.06
72,2082,3123,3154.23
72,2082,3088,3118.88
72,2082,3020,3050.2
72,2084,3000,3030
71,2079,3074,3104.74
70,2079,2942,2971.42
71,2078,2961,2990.61
72,2075,3035,3065.35
72,2075,3005,3035.05
72,2073,3000,3030
72,2073,3054,3084.54
73,2076,2815,2843.15
73,2075,2815,2843.15
72,2075,2800,2828
71,2070,2795,2822.95
71,2070,2820,2848.2
71,2067,2766,2793.66
71,2066,2927,2956.27
72,2064,2873,2901.73
72,2064,2815,2843.15
71,2064,2746,2773.46
72,2058,2829,2857.29
72,2059,2805,2833.05
73,2059,2825,2853.25
73,2058,2888,2916.88
74,2055,2785,2812.85
74,2055,2927,2956.27
72,2050,2942,2971.42
72,2044,2908,2937.08
71,2044,2942,2971.42
72,2045,2922,2951.22
72,2045,3005,3035.05
73,2039,2942,2971.42
74,2039,2849,2877.49
74,2030,2883,2911.83
74,2022,2947,2976.47
74,2022,2956,2985.56
75,2018,2839,2867.39
74,2018,2976,3005.76
74,2014,2913,2942.13
73,2014,2893,2921.93
74,2007,2805,2833.05
76,2007,2854,2882.54
76,2007,2785,2812.85
77,2000,2908,2937.08
75,1998,2795,2822.95
75,1990,2849,2877.49
75,1990,2829,2857.29
75,1985,2956,2985.56
75,1977,2810,2838.1
75,1977,2888,2916.88
75,1973,2785,2812.85
78,1973,2922,2951.22
77,1972,2781,2808.81
75,1968,2839,2867.39
75,1968,2771,2798.71
76,1965,2810,2838.1
76,1958,2815,2843.15
78,1958,2864,2892.64
77,1951,2561,2586.61
77,1937,2771,2798.71
76,1932,2805,2833.05
75,1932,2771,2798.71
76,1933,2810,2838.1
76,1938,2653,2679.53
77,1938,2673,2699.73
76,1934,2556,2581.56
77,1929,2653,2679.53
75,1929,2595,2620.95
75,1917,2585,2610.85
75,1914,2590,2615.9
75,1904,2580,2605.8
75,1904,2717,2744.17
74,1898,2717,2744.17
76,1897,2619,2645.19
77,1897,2546,2571.46
77,1892,2536,2561.36
76,1892,2600,2626
76,1888,2649,2675.49
76,1882,2624,2650.24
76,1882,2561,2586.61
77,1876,2570,2595.7
77,1876,2722,2749.22
76,1868,2600,2626
76,1865,2727,2754.27
76,1859,2634,2660.34
77,1859,2419,2443.19
77,1853,2653,2679.53
76,1853,2639,2665.39
75,1847,2434,2458.34
75,1834,2487,2511.87
75,1828,2570,2595.7
76,1828,2463,2487.63
77,1824,2629,2655.29
78,1824,2629,2655.29
77,1826,2556,2581.56
77,1828,2595,2620.95
76,1828,2629,2655.29
76,1824,2634,2660.34
77,1819,2629,2655.29
76,1798,2614,2640.14
76,1798,2663,2689.63
76,1792,2629,2655.29
77,1789,2649,2675.49
76,1789,2707,2734.07
75,1790,2458,2482.58
76,1790,2605,2631.05
76,1790,2629,2655.29
75,1787,2649,2675.49
76,1781,2526,2551.26
76,1765,2653,2679.53
78,1765,2697,2723.97
78,1756,2502,2527.02
78,1754,2492,2516.92
77,1754,2693,2719.93
76,1755,2678,2704.78
77,1750,2746,2773.46
77,1747,2619,2645.19
78,1747,2668,2694.68
78,1744,2629,2655.29
78,1731,2737,2764.37
79,1731,2619,2645.19
78,1728,2639,2665.39
77,1729,2688,2714.88
78,1720,2478,2502.78
78,1720,2649,2675.49
78,1712,2658,2684.58
78,1708,2653,2679.53
78,1704,2653,2679.53
79,1704,2663,2689.63
80,1705,2712,2739.12
79,1704,2790,2817.9
79,1694,2541,2566.41
80,1694,2712,2739.12
81,1692,2639,2665.39
81,1692,2546,2571.46
78,1686,2614,2640.14
78,1686,2746,2773.46
80,1683,2541,2566.41
79,1679,2570,2595.7
80,1680,2424,2448.24
80,1681,2546,2571.46
79,1681,2717,2744.17
80,1674,2595,2620.95
80,1674,2521,2546.21
80,1674,2526,2551.26
81,1669,2414,2438.14
82,1669,2649,2675.49
80,1667,2580,2605.8
79,1670,2526,2551.26
81,1670,2570,2595.7
80,1666,2609,2635.09
79,1666,2517,2542.17
81,1667,2438,2462.38
82,1667,2394,2417.94
82,1666,2424,2448.24
80,1655,2350,2373.5
81,1655,2673,2699.73
82,1656,2595,2620.95
82,1661,2497,2521.97
82,1661,2556,2581.56
83,1661,2605,2631.05
83,1661,2468,2492.68
81,1660,2468,2492.68
80,1652,2390,2413.9
81,1652,2561,2586.61
81,1642,2482,2506.82
80,1642,2478,2502.78
79,1645,2497,2521.97
79,1651,2492,2516.92
79,1656,2311,2334.11
78,1656,2424,2448.24
78,1657,2170,2191.7
80,1641,2306,2329.06
82,1638,2429,2453.29
82,1641,2331,2354.31
80,1639,2297,2319.97
80,1637,2277,2299.77
81,1637,2326,2349.26
81,1638,2326,2349.26
80,1638,2248,2270.48
79,1637,2243,2265.43
80,1637,2399,2422.99
82,1635,2292,2314.92
83,1627,2336,2359.36
82,1627,2321,2344.21
80,1627,2414,2438.14
80,1630,2502,2527.02
80,1633,2297,2319.97
79,1631,2277,2299.77
79,1625,2165,2186.65
81,1625,2306,2329.06
80,1620,2350,2373.5
80,1617,2580,2605.8
80,1617,2341,2364.41
81,1620,2321,2344.21
82,1624,2287,2309.87
82,1622,2297,2319.97
82,1622,2414,2438.14
83,1622,2541,2566.41
82,1618,2350,2373.5
82,1610,2321,2344.21
81,1603,2306,2329.06
82,1603,2590,2615.9
82,1605,2336,2359.36
81,1608,2360,2383.6
80,1617,2272,2294.72
82,1622,2272,2294.72
83,1622,2238,2260.38
81,1622,2179,2200.79
80,1605,1969,1988.69
80,1605,2218,2240.18
80,1593,2360,2383.6
82,1585,2121,2142.21
83,1583,2121,2142.21
82,1583,2189,2210.89
82,1590,2096,2116.96
82,1615,2140,2161.4
80,1617,2262,2284.62
79,1617,2262,2284.62
80,1610,2316,2339.16
80,1610,2370,2393.7
80,1589,2194,2215.94
83,1579,2282,2304.82
83,1581,2082,2102.82
83,1583,2253,2275.53
82,1587,1959,1978.59
82,1590,2316,2339.16
83,1593,2189,2210.89
83,1593,2170,2191.7
81,1592,2218,2240.18
81,1591,1837,1855.37
83,1587,2106,2127.06
88,1581,1979,1998.79
84,1579,1950,1969.5
83,1574,1950,1969.5
82,1574,1798,1815.98
81,1574,1881,1899.81
82,1574,1911,1930.11
82,1577,1964,1983.64
82,1579,1964,1983.64
84,1579,2013,2033.13
85,1583,2013,2033.13
84,1580,2272,2294.72
83,1580,2091,2111.91
84,1572,2126,2147.26
84,1559,2047,2067.47
84,1559,2155,2176.55
84,1556,2258,2280.58
83,1561,2184,2205.84
86,1561,2258,2280.58
86,1565,1979,1998.79
86,1565,2184,2205.84
85,1567,2184,2205.84
84,1561,1935,1954.35
82,1561,2150,2171.5
84,1554,2394,2417.94
85,1546,1989,2008.89
85,1536,1974,1993.74
83,1536,2326,2349.26
84,1536,2018,2038.18
87,1542,2018,2038.18
87,1543,1974,1993.74
85,1543,2380,2403.8
84,1534,2238,2260.38
85,1526,2390,2413.9
86,1517,2165,2186.65
86,1514,2130,2151.3
86,1514,2267,2289.67
86,1517,2170,2191.7
86,1520,2150,2171.5
86,1518,2184,2205.84
87,1518,2184,2205.84
88,1517,2365,2388.65
85,1513,1945,1964.45
86,1512,2218,2240.18
86,1493,2238,2260.38
88,1493,2023,2043.23
88,1493,2023,2043.23
87,1489,2238,2260.38
87,1489,2150,2171.5
87,1488,2072,2092.72
87,1486,2306,2329.06
88,1488,2218,2240.18
87,1488,2218,2240.18
87,1487,2160,2181.6
88,1483,2399,2422.99
87,1480,2443,2467.43
87,1476,2326,2349.26
85,1467,2326,2349.26
86,1467,2140,2161.4
87,1457,2302,2325.02
89,1453,2223,2245.23
89,1453,2331,2354.31
91,1461,2331,2354.31
87,1461,2453,2477.53
90,1461,2209,2231.09
91,1460,2282,2304.82
91,1455,2399,2422.99
92,1447,2399,2422.99
90,1443,2346,2369.46
90,1443,2517,2542.17
92,1435,2306,2329.06
92,1432,2218,2240.18
92,1428,2218,2240.18
92,1424,2214,2236.14
92,1433,2438,2462.38
91,1433,2057,2077.57
91,1433,2277,2299.77
91,1435,2277,2299.77
92,1435,2448,2472.48
91,1429,2438,2462.38
91,1416,2394,2417.94
91,1400,2394,2417.94
93,1400,2346,2369.46
93,1396,2492,2516.92
93,1396,2341,2364.41
93,1396,2502,2527.02
90,1402,2502,2527.02
89,1402,2468,2492.68
89,1404,2649,2675.49
89,1398,2326,2349.26
90,1391,2326,2349.26
92,1382,2346,2369.46
95,1382,2482,2506.82
95,1369,2482,2506.82
95,1355,2697,2723.97
94,1355,2595,2620.95
94,1347,2673,2699.73
93,1348,2727,2754.27
94,1363,2727,2754.27
94,1372,2663,2689.63
93,1372,2517,2542.17
93,1367,2688,2714.88
94,1351,2688,2714.88
94,1332,2487,2511.87
98,1332,2546,2571.46
98,1311,2546,2571.46
100,1311,2580,2605.8
96,1293,2541,2566.41
96,1293,2541,2566.41
94,1308,2575,2600.75
95,1324,2424,2448.24
95,1324,2570,2595.7
97,1329,2570,2595.7
99,1329,2649,2675.49
99,1316,2688,2714.88
96,1300,2688,2714.88
98,1284,2722,2749.22
103,1284,2678,2704.78
103,1264,2678,2704.78
103,1254,2580,2605.8
100,1254,2634,2660.34
100,1254,2634,2660.34
96,1263,2727,2754.27
98,1263,2707,2734.07
98,1272,2707,2734.07
101,1268,2697,2723.97
103,1259,2737,2764.37
101,1249,2751,2778.51
101,1249,2751,2778.51
103,1236,2717,2744.17
104,1236,2810,2838.1
104,1233,2810,2838.1
104,1235,2761,2788.61
104,1234,2820,2848.2
104,1234,2737,2764.37
104,1229,2737,2764.37
105,1229,2776,2803.76
105,1225,2810,2838.1
106,1225,2810,2838.1
106,1222,2746,2773.46
106,1217,2825,2853.25
105,1217,2849,2877.49
104,1215,2849,2877.49
106,1213,2922,2951.22
108,1213,2795,2822.95
108,1210,2795,2822.95
108,1201,2971,3000.71
107,1201,2971,3000.71
107,1200,2971,3000.71
106,1203,2761,2788.61
106,1203,2976,3005.76
106,1205,2976,3005.76
107,1199,2859,2887.59
107,1199,2976,3005.76
107,1199,2976,3005.76
107,1195,2947,2976.47
107,1196,2859,2887.59
107,1198,2859,2887.59
107,1190,2947,2976.47
107,1190,2942,2971.42
107,1190,2942,2971.42
106,1188,2986,3015.86
106,1188,2917,2946.17
108,1186,2917,2946.17
108,1183,2996,3025.96
107,1183,2883,2911.83
107,1185,2883,2911.83
105,1185,3020,3050.2
105,1189,2927,2956.27
105,1189,2927,2956.27
105,1178,3005,3035.05
105,1176,2981,3010.81
107,1176,2981,3010.81
108,1178,2888,2916.88
108,1179,3020,3050.2
108,1179,3020,3050.2
107,1179,2927,2956.27
107,1175,2805,2833.05
109,1175,2805,2833.05
108,1176,2893,2921.93
108,1180,2888,2916.88
108,1177,2996,3025.96
111,1177,2996,3025.96
115,1171,2883,2911.83
115,1167,2917,2946.17
114,1171,2917,2946.17
112,1171,2961,2990.61
112,1172,2927,2956.27
111,1168,2927,2956.27
